20061207,Gatzen,5080,208,135,5688,3,3,617,158,123,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20061208,dahl,4526,80,48,-9999,-9999,-9999,1150,190,147,-9999,-9999,-9999,98,19,12,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20061209,dahl,5073,109,81,5585,0,0,566,123,93,688,1,1,109,83,70,191,1,1,0,0,0,0,0,0
20061210,TUSCHY,5226,87,61,-9999,-9999,-9999,672,78,57,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20061211,Groenemeijer,5151,30,15,-9999,-9999,-9999,771,111,71,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20061212,TUSCHY,4622,17,9,-9999,-9999,-9999,1134,91,47,-9999,-9999,-9999,170,29,15,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20061213,Gatzen,5664,12,7,-9999,-9999,-9999,305,45,34,-9999,-9999,-9999,7,30,28,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20061214,Gatzen,5369,4,0,-9999,-9999,-9999,320,119,96,-9999,-9999,-9999,149,102,86,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20061215,Gatzen,5293,11,6,5707,0,0,516,146,130,662,0,0,82,15,11,97,0,0,0,0,0,0,0,0
20061216,TUSCHY,5268,5,0,-9999,-9999,-9999,720,70,53,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20061217,dahl,5554,30,16,-9999,-9999,-9999,410,20,15,-9999,-9999,-9999,18,31,28,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20061218,Groenemeijer,5012,26,18,5441,0,0,766,259,214,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20061220,Gatzen,5588,5,3,-9999,-9999,-9999,288,182,159,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20061221,Gatzen,5456,80,55,5938,1,2,300,227,175,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20061222,TUSCHY,4876,37,23,-9999,-9999,-9999,835,315,253,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20061223,TUSCHY,5581,18,9,-9999,-9999,-9999,208,246,213,-9999,-9999,-9999,8,2,2,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20061224,dahl,5752,18,12,6173,0,0,97,94,79,190,1,1,39,63,57,102,0,0,0,0,0,0,0,0
20061225,TUSCHY,5539,4,0,-9999,-9999,-9999,443,77,65,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20061227,Gatzen,5971,1,0,-9999,-9999,-9999,88,3,1,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20061228,Gatzen,6045,18,5,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20061229,TUSCHY,5533,4,1,-9999,-9999,-9999,258,10,5,-9999,-9999,-9999,232,26,12,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20061230,dahl,5084,78,50,5565,0,0,586,47,35,632,1,1,252,16,4,265,3,4,0,0,0,0,0,0
20061231,dahl,4776,23,11,5201,1,1,319,31,14,349,1,1,831,83,43,912,2,2,0,0,0,0,0,0
20070102,TUSCHY,4380,30,17,4813,0,0,1261,187,146,1447,1,1,105,100,91,204,1,1,0,0,0,0,0,0
20070103,Gatzen,5589,28,15,-9999,-9999,-9999,197,249,223,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070104,Gatzen,5667,17,12,-9999,-9999,-9999,225,67,56,-9999,-9999,-9999,40,47,39,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070105,dahl,5869,11,3,-9999,-9999,-9999,125,58,51,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070106,TUSCHY,5704,1,0,6107,1,1,353,5,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070107,dahl,5294,3,0,-9999,-9999,-9999,515,2,1,-9999,-9999,-9999,249,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070108,Groenemeijer,5917,41,29,-9999,-9999,-9999,97,8,4,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070109,VAN DER VELDE,4937,5,0,-9999,-9999,-9999,599,81,60,-9999,-9999,-9999,433,8,6,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070110,Gatzen,5583,37,17,5988,35,37,386,13,6,399,0,0,41,3,2,44,0,0,0,0,0,0,0,0
20070111,Gatzen,5138,30,17,5541,30,31,193,6,2,196,3,4,652,44,27,682,14,16,0,0,0,0,0,0
20070112,dahl,5589,72,45,6060,4,4,136,71,61,207,0,0,186,9,3,195,0,0,0,0,0,0,0,0
20070113,TUSCHY,5514,2,0,5915,4,6,438,50,39,488,0,0,55,4,1,59,0,0,0,0,0,0,0,0
20070114,dahl,5947,86,45,6421,15,16,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070115,Groenemeijer,5691,5,0,6099,0,0,272,5,0,276,1,1,86,4,0,90,0,0,0,0,0,0,0,0
20070116,VAN DER VELDE,5968,11,7,6381,1,1,75,9,4,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070117,Gatzen,5177,3,1,5581,2,2,380,8,4,388,0,0,479,16,4,495,0,0,0,0,0,0,0,0
20070118,Gatzen,4287,15,9,4705,0,0,391,4,1,395,0,0,897,53,38,942,8,9,264,152,135,382,34,70
20070119,VAN DER VELDE,4839,14,4,5255,1,1,862,58,33,920,0,0,255,20,9,275,0,0,15,0,0,15,0,0
20070120,TUSCHY,4915,32,11,5347,3,3,740,48,24,787,1,1,252,76,46,324,4,4,0,0,0,0,0,0
20070121,dahl,5462,57,25,5920,2,2,295,35,22,330,0,0,158,56,34,214,0,0,0,0,0,0,0,0
20070122,Groenemeijer,5081,75,51,-9999,-9999,-9999,685,222,149,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070123,VAN DER VELDE,4873,35,29,5311,0,0,614,240,217,852,2,2,72,229,218,301,0,0,0,0,0,0,0,0
20070124,Gatzen,5190,147,102,5740,0,0,382,188,146,570,0,0,87,69,58,156,0,0,0,0,0,0,0,0
20070125,Gatzen,5256,190,126,-9999,-9999,-9999,401,216,182,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070126,dahl,5092,36,12,-9999,-9999,-9999,602,163,137,-9999,-9999,-9999,137,33,27,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070127,TUSCHY,5412,33,21,-9999,-9999,-9999,408,94,69,-9999,-9999,-9999,50,66,57,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070128,dahl,5627,4,0,6034,0,0,301,24,12,325,0,0,98,9,2,107,0,0,0,0,0,0,0,0
20070129,Groenemeijer,5849,33,15,6284,1,1,116,65,51,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070130,VAN DER VELDE,5874,35,21,6312,0,0,100,54,43,153,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20070131,Gatzen,5833,49,19,6285,0,0,82,20,16,102,0,0,79,0,0,79,0,0,0,0,0,0,0,0
20070201,Gatzen,5694,71,45,-9999,-9999,-9999,228,70,59,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070203,TUSCHY,5809,48,19,-9999,-9999,-9999,181,25,17,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070204,TUSCHY,5155,42,29,-9999,-9999,-9999,623,84,68,-9999,-9999,-9999,136,23,17,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070205,Groenemeijer,5997,66,40,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070206,VAN DER VELDE,5516,88,46,6007,0,0,351,108,80,458,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20070207,Gatzen,5442,65,43,-9999,-9999,-9999,309,247,214,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070208,Gatzen,5213,122,64,-9999,-9999,-9999,630,98,66,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070209,TUSCHY,4782,27,15,-9999,-9999,-9999,1025,97,64,-9999,-9999,-9999,68,64,51,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070210,dahl,5096,64,35,-9999,-9999,-9999,597,149,125,-9999,-9999,-9999,136,21,9,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070211,dahl,4884,11,4,5298,0,0,635,112,90,747,0,0,366,55,43,414,7,7,0,0,0,0,0,0
20070212,Groenemeijer,4991,35,24,5428,1,1,727,57,37,784,0,0,171,36,26,207,0,0,44,2,1,46,0,0
20070213,VAN DER VELDE,5588,14,4,-9999,-9999,-9999,198,43,31,-9999,-9999,-9999,105,115,104,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070214,Gatzen,5590,50,35,-9999,-9999,-9999,286,137,109,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070215,Gatzen,5205,15,4,-9999,-9999,-9999,678,165,140,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070216,TUSCHY,4793,19,14,-9999,-9999,-9999,789,249,226,-9999,-9999,-9999,76,137,117,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070217,dahl,4963,33,13,-9999,-9999,-9999,888,179,136,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070218,dahl,5550,41,27,-9999,-9999,-9999,292,148,127,-9999,-9999,-9999,25,7,4,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070219,TUSCHY,5225,6,3,-9999,-9999,-9999,679,92,70,-9999,-9999,-9999,25,36,34,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070220,VAN DER VELDE,5559,19,3,5980,1,1,333,96,80,429,0,0,30,26,22,56,0,0,0,0,0,0,0,0
20070221,Gatzen,5564,18,8,5985,0,0,458,23,11,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070222,Gatzen,5264,77,54,-9999,-9999,-9999,652,70,53,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070223,TUSCHY,4705,29,14,5137,0,0,1222,76,51,1298,0,0,22,9,8,31,0,0,0,0,0,0,0,0
20070224,dahl,5285,66,52,5754,0,0,506,130,96,636,0,0,66,10,7,76,0,0,0,0,0,0,0,0
20070225,dahl,5347,135,85,-9999,-9999,-9999,490,91,58,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070226,Groenemeijer,5346,9,2,5758,0,0,381,327,295,707,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20070227,VAN DER VELDE,5408,51,24,-9999,-9999,-9999,348,237,193,-9999,-9999,-9999,7,12,11,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070228,Gatzen,5243,60,46,5706,0,0,304,36,26,338,2,2,253,167,148,414,6,7,0,0,0,0,0,0
20070301,Gatzen,5701,6,1,-9999,-9999,-9999,119,0,0,-9999,-9999,-9999,222,15,10,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070302,TUSCHY,5594,27,8,6021,3,3,420,22,9,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070303,TUSCHY,5597,51,37,6049,2,2,275,57,43,329,3,3,67,16,11,79,4,4,0,0,0,0,0,0
20070304,TUSCHY,5191,51,34,-9999,-9999,-9999,746,75,47,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070305,Groenemeijer,5651,20,9,6074,0,0,363,29,23,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070306,VAN DER VELDE,5366,116,76,-9999,-9999,-9999,446,96,66,-9999,-9999,-9999,38,1,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070307,VAN DER VELDE,5025,17,9,5445,0,0,519,220,182,738,1,1,89,193,187,281,1,1,0,0,0,0,0,0
20070308,TUSCHY,5745,24,11,-9999,-9999,-9999,223,71,57,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070309,TUSCHY,5201,4,3,-9999,-9999,-9999,787,71,48,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070310,TUSCHY,5640,57,38,6098,2,2,248,118,98,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070311,VAN DER VELDE,5687,23,15,-9999,-9999,-9999,262,91,72,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070312,Groenemeijer,5551,14,7,5968,0,0,383,115,97,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070313,VAN DER VELDE,5473,10,2,-9999,-9999,-9999,529,51,19,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070314,Gatzen,5998,14,4,-9999,-9999,-9999,35,16,12,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070315,Gatzen,6026,37,20,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070316,Groenemeijer,5441,41,31,-9999,-9999,-9999,455,126,103,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070317,TUSCHY,5396,30,10,-9999,-9999,-9999,515,65,46,-9999,-9999,-9999,56,1,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070318,VAN DER VELDE,4876,20,7,5299,0,0,709,65,30,773,1,1,351,42,11,393,0,0,0,0,0,0,0,0
20070319,TUSCHY,3880,35,20,4318,0,0,1323,374,259,1697,0,0,309,142,98,448,3,3,0,0,0,0,0,0
20070320,VAN DER VELDE,4598,53,42,5053,1,1,888,370,337,1257,1,1,49,75,70,123,1,1,1,29,29,30,0,0
20070321,TUSCHY,4611,48,45,-9999,-9999,-9999,901,404,389,-9999,-9999,-9999,60,26,24,-9999,-9999,-9999,3,10,10,-9999,-9999,-9999
20070322,VAN DER VELDE,4969,6,3,-9999,-9999,-9999,613,415,384,-9999,-9999,-9999,45,15,11,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070323,VAN DER VELDE,5297,46,29,-9999,-9999,-9999,345,300,267,-9999,-9999,-9999,14,61,53,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070325,TUSCHY,5124,51,35,-9999,-9999,-9999,660,228,183,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070326,Groenemeijer,5026,35,19,-9999,-9999,-9999,713,289,225,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070327,VAN DER VELDE,5257,55,28,-9999,-9999,-9999,545,206,158,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070328,GATZEN,4803,25,15,5231,0,0,984,251,214,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070329,VAN DER VELDE,5029,20,9,-9999,-9999,-9999,705,228,176,-9999,-9999,-9999,25,56,51,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070330,TUSCHY,4901,62,46,-9999,-9999,-9999,789,207,147,-9999,-9999,-9999,45,59,54,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070331,dahl,5376,123,66,5901,1,1,461,68,41,529,0,0,10,25,21,35,0,0,0,0,0,0,0,0
20070401,TUSCHY,5455,44,27,-9999,-9999,-9999,312,215,163,-9999,-9999,-9999,19,18,17,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070402,Groenemeijer,4792,25,11,-9999,-9999,-9999,920,326,253,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070403,VAN DER VELDE,4901,100,73,5404,0,0,623,270,231,892,1,1,64,105,91,168,1,1,0,0,0,0,0,0
20070404,GATZEN,4758,27,14,5182,1,1,948,330,254,1282,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20070405,Gatzen,5231,53,30,5684,3,3,627,152,107,778,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20070406,TUSCHY,5446,64,39,5912,1,1,414,139,111,551,2,2,0,0,0,0,0,0,0,0,0,0,0,0
20070407,dahl,5326,79,57,-9999,-9999,-9999,515,143,104,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070408,VAN DER VELDE,5342,67,44,-9999,-9999,-9999,369,230,214,-9999,-9999,-9999,36,19,17,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070409,Groenemeijer,4893,89,57,5068,0,0,865,216,182,1397,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20070410,VAN DER VELDE,5442,49,21,5883,11,17,446,126,98,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070411,GATZEN,5122,23,10,5546,2,4,645,273,251,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070412,Gatzen,5168,20,10,-9999,-9999,-9999,544,197,180,-9999,-9999,-9999,58,76,72,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070413,TUSCHY,5327,60,46,5790,0,0,545,102,80,647,0,0,7,22,22,29,0,0,0,0,0,0,0,0
20070414,dahl,5576,43,25,-9999,-9999,-9999,381,63,48,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070415,dahl,5745,157,113,6302,3,3,126,35,28,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070416,Groenemeijer,4894,68,46,5365,0,0,845,203,162,1047,1,1,7,46,44,50,3,4,0,0,0,0,0,0
20070417,VAN DER VELDE,5329,142,97,5873,1,1,322,241,222,563,0,0,2,27,22,29,0,0,0,0,0,0,0,0
20070418,Gatzen,5392,60,34,5854,1,1,482,116,81,598,0,0,13,0,0,13,0,0,0,0,0,0,0,0
20070419,Gatzen,5030,61,42,-9999,-9999,-9999,784,178,140,-9999,-9999,-9999,10,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070420,TUSCHY,5411,41,30,-9999,-9999,-9999,386,225,201,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070421,dahl,5370,53,30,-9999,-9999,-9999,498,142,131,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070422,dahl,5553,42,22,-9999,-9999,-9999,340,128,102,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070423,Groenemeijer,5576,32,19,-9999,-9999,-9999,359,96,69,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070424,VAN DER VELDE,5296,35,25,-9999,-9999,-9999,568,96,73,-9999,-9999,-9999,62,6,5,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070425,Gatzen,5121,87,73,5611,0,0,513,305,267,818,0,0,20,17,16,36,1,1,0,0,0,0,0,0
20070426,Gatzen,5114,74,61,5591,0,0,564,205,193,767,2,2,41,65,63,106,0,0,0,0,0,0,0,0
20070427,TUSCHY,4991,104,61,5497,1,1,646,322,287,967,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20070428,dahl,4979,106,80,5488,0,0,697,281,252,977,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20070429,dahl,4770,102,78,5273,2,2,704,284,249,984,4,4,148,55,47,203,0,0,0,0,0,0,0,0
20070430,TUSCHY,4395,55,36,4853,0,0,1106,389,333,1489,6,8,57,61,57,117,1,1,0,0,0,0,0,0
20070501,VAN DER VELDE,4949,69,42,5418,3,3,638,362,337,1000,0,0,22,23,22,45,0,0,0,0,0,0,0,0
20070502,TUSCHY,4535,35,21,4973,0,0,1002,253,202,1255,0,0,158,80,69,238,0,0,0,0,0,0,0,0
20070503,Gatzen,4814,53,33,-9999,-9999,-9999,808,357,303,-9999,-9999,-9999,16,15,14,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999
20070504,TUSCHY,4598,27,22,5027,1,1,1050,284,243,1332,2,2,72,32,27,104,0,0,0,0,0,0,0,0
20070505,dahl,4575,46,41,5024,0,0,865,347,296,1208,4,4,140,90,79,228,2,2,0,0,0,0,0,0
20070506,dahl,4977,41,28,5420,1,1,607,298,254,905,0,0,25,115,111,138,2,3,0,0,0,0,0,0
20070507,Groenemeijer,4969,181,126,5552,1,1,631,200,178,830,1,1,29,53,49,82,0,0,0,0,0,0,0,0
20070508,VAN DER VELDE,4237,105,81,4745,0,0,1123,215,183,1338,0,0,199,184,168,382,1,1,0,0,0,0,0,0
20070509,Gatzen,4816,48,32,5266,1,1,719,261,223,980,0,0,187,32,25,219,0,0,0,0,0,0,0,0
20070510,Gatzen,4739,69,41,5115,0,0,675,142,97,913,0,0,350,88,56,438,0,0,0,0,0,0,0,0
20070511,VAN DER VELDE,4755,73,50,5230,1,1,703,113,98,814,2,3,115,246,233,345,16,19,2,56,56,49,9,9
20070512,TUSCHY,3412,48,33,3530,0,0,1765,222,180,2309,0,0,409,207,172,622,5,5,0,0,0,0,0,0
20070513,VAN DER VELDE,4420,186,140,5008,0,0,777,143,104,920,1,1,246,210,173,444,12,13,22,59,56,77,4,7
20070514,Groenemeijer,4755,224,167,5378,4,4,633,206,172,835,4,4,57,188,186,224,21,36,0,0,0,0,0,0
20070515,VAN DER VELDE,4739,135,106,5266,5,5,430,85,67,520,1,1,167,214,200,378,3,4,69,224,214,281,12,16
20070516,Gatzen,4956,55,38,5404,0,0,444,198,165,651,1,1,130,280,257,405,5,5,0,0,0,0,0,0
20070517,Gatzen,4845,45,39,5241,0,0,654,368,322,1073,1,4,96,55,46,151,0,0,0,0,0,0,0,0
20070518,VAN DER VELDE,5145,73,54,5598,1,1,374,164,149,548,1,1,113,194,178,318,0,0,0,0,0,0,0,0
20070519,dahl,4892,209,181,5503,1,1,584,273,240,854,3,3,61,44,43,105,0,0,0,0,0,0,0,0
20070520,dahl,3976,118,90,4459,2,7,1463,368,313,1864,3,4,12,126,121,138,0,0,0,0,0,0,0,0
20070521,Groenemeijer,4120,175,145,4573,0,0,1293,323,293,1736,5,9,72,80,79,143,9,11,0,0,0,0,0,0
20070522,VAN DER VELDE,4273,93,78,4746,2,2,1028,462,451,1494,17,19,59,88,86,146,1,1,13,47,47,60,0,0
20070523,Gatzen,3947,64,59,4413,1,1,1220,485,470,1698,7,7,164,183,178,346,1,1,0,0,0,0,0,0
20070524,Gatzen,4456,149,117,4936,0,0,878,506,476,1453,3,3,44,30,29,73,1,1,0,0,0,0,0,0
20070525,TUSCHY,3480,97,80,3980,0,0,1631,468,446,2093,6,8,121,266,265,368,19,33,0,0,0,0,0,0
20070526,dahl,2802,39,37,3204,1,1,2052,565,558,2641,15,18,284,235,231,513,6,10,23,63,63,72,14,20
20070527,TUSCHY,2486,49,46,2829,0,0,1787,517,515,2332,8,9,751,219,219,1028,15,22,178,76,75,250,4,4
20070528,Groenemeijer,3367,30,29,3635,2,2,1484,668,644,2223,9,9,310,204,195,592,5,5,0,0,0,0,0,0
20070529,VAN DER VELDE,3919,43,36,4289,0,0,871,278,263,1185,1,1,434,518,494,980,11,12,0,0,0,0,0,0
20070530,Gatzen,4388,268,226,5046,1,1,648,276,243,936,0,0,237,246,234,483,0,0,0,0,0,0,0,0
20070531,Gatzen,3942,112,95,4188,2,3,1210,368,340,1721,1,1,187,244,227,515,9,12,0,0,0,30,0,0
20070601,TUSCHY,4561,171,151,5119,1,1,752,278,265,1030,0,0,154,147,135,316,0,0,0,0,0,0,0,0
20070602,VAN DER VELDE,4578,22,19,5003,0,0,825,253,242,1073,5,6,178,155,140,332,1,1,7,45,45,47,5,5
20070604,Groenemeijer,4703,237,224,5342,1,1,733,390,382,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070605,VAN DER VELDE,4297,71,44,4771,0,0,992,434,392,1424,2,3,147,122,115,269,0,0,0,0,0,0,0,0
20070606,Gatzen,4705,225,177,5305,0,0,729,353,337,1109,1,1,16,35,35,51,0,0,0,0,0,0,0,0
20070607,Gatzen,4544,74,56,5021,0,0,958,487,451,1441,4,5,0,0,0,0,0,0,0,0,0,0,0,0
20070608,TUSCHY,4683,134,112,5220,0,0,739,347,309,1086,0,0,55,105,103,158,2,2,0,0,0,0,0,0
20070609,Dahl,4175,130,103,4708,0,0,1134,482,441,1604,12,20,31,111,104,140,2,4,0,0,0,0,0,0
20070610,VAN DER VELDE,4188,99,76,4687,3,3,995,472,437,1446,21,25,95,214,212,299,10,13,0,0,0,0,0,0
20070611,Groenemeijer,4328,184,164,4914,1,1,952,465,447,1407,10,10,44,90,88,129,5,5,0,0,0,0,0,0
20070612,VAN DER VELDE,3982,210,156,4595,0,0,1238,477,440,1709,6,6,71,85,79,154,2,2,0,0,0,0,0,0
20070613,Gatzen,3984,133,111,4437,5,5,1088,490,461,1649,7,7,263,105,97,365,3,4,0,0,0,0,0,0
20070614,Gatzen,3900,182,162,4406,2,2,1005,518,499,1593,7,7,275,183,174,453,5,5,0,0,0,0,0,0
20070615,TUSCHY,3613,40,37,3853,0,0,1242,449,442,1757,5,5,230,226,220,499,23,29,184,79,74,328,1,1
20070616,dahl,3784,78,58,4249,1,1,1567,542,513,2119,5,6,51,41,41,92,0,0,0,0,0,0,0,0
20070617,VAN DER VELDE,4314,59,42,4728,1,1,971,439,413,1432,0,0,152,91,82,268,0,0,26,11,11,37,0,0
20070618,Groenemeijer,4693,191,165,5190,2,2,809,317,282,1217,4,4,19,34,32,53,0,0,0,0,0,0,0,0
20070619,VAN DER VELDE,3891,37,22,4232,0,0,1425,360,328,1882,2,2,139,147,140,284,2,3,10,54,54,63,1,1
20070620,Gatzen,4286,79,65,4618,0,0,1180,210,199,1536,4,4,101,124,124,220,5,7,66,17,17,83,0,0
20070621,Gatzen,4559,146,129,5107,1,1,764,168,152,928,4,5,183,184,182,355,12,15,4,55,55,57,2,2
20070622,TUSCHY,4634,104,77,5138,3,3,717,407,366,1121,3,3,48,76,72,119,5,5,34,43,39,72,5,8
20070623,Dahl,4311,36,28,4748,2,2,909,486,469,1385,10,13,166,96,89,259,3,5,25,34,33,57,2,2
20070624,dahl,4215,34,25,-9999,-9999,-9999,1213,427,387,-9999,-9999,-9999,33,59,51,-9999,-9999,-9999,12,70,70,-9999,-9999,-9999
20070625,Groenemeijer,4406,149,102,4958,0,0,805,233,176,1037,1,1,163,157,139,317,3,3,33,117,111,149,1,2
20070626,VAN DER VELDE,4488,139,111,4975,1,1,665,298,277,1014,3,3,156,216,212,369,3,3,40,61,59,101,0,0
20070627,Gatzen,5017,80,53,5498,2,2,328,81,70,408,1,1,253,188,171,437,4,5,14,102,98,116,0,0
20070628,Gatzen,5082,179,144,5489,1,1,429,160,142,756,2,2,92,121,112,217,1,1,0,0,0,0,0,0
20070629,TUSCHY,4940,214,152,5402,0,0,706,171,137,986,0,0,17,15,12,78,0,0,0,0,0,0,0,0
